index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,work_phone,phone,email,occyp_type,family_size,begin_month,credit,before_employed,house_owner
7852,1,1,0,2,225000.0,4,4,1,1,38.728767123287675,7.2,1,1,0,0,10,4.0,55.0,2.0,31.528767123287675,True
7853,0,0,1,0,225000.0,4,1,4,1,56.26849315068493,15.136986301369863,1,1,0,0,15,1.0,48.0,2.0,41.13150684931507,True
7854,0,0,1,0,90000.0,2,4,2,1,39.0986301369863,0.8273972602739726,1,0,0,0,12,1.0,51.0,2.0,38.271232876712325,True
7855,0,1,1,1,247500.0,0,4,2,1,36.893150684931506,3.638356164383562,1,0,0,0,0,2.0,32.0,0.0,33.25479452054795,True
7856,0,1,0,1,112500.0,0,4,1,3,39.723287671232875,7.835616438356165,1,0,0,0,0,3.0,34.0,2.0,31.88767123287671,True
7857,0,0,1,3,135000.0,4,4,1,1,41.323287671232876,4.558904109589041,1,0,0,0,15,5.0,14.0,2.0,36.76438356164383,True
7858,1,0,0,0,270000.0,1,4,1,1,40.38082191780822,0.0,1,0,0,0,12,2.0,14.0,2.0,40.38082191780822,True
7859,0,0,1,1,135000.0,4,4,1,1,27.704109589041096,8.684931506849315,1,1,1,0,8,3.0,32.0,0.0,19.01917808219178,True
7860,0,0,0,1,225000.0,1,4,1,2,49.679452054794524,0.0,1,0,0,0,12,3.0,17.0,2.0,49.679452054794524,True
7861,0,0,1,0,162000.0,0,3,1,1,28.427397260273974,8.471232876712328,1,0,0,0,12,2.0,46.0,2.0,19.956164383561646,True
7862,0,0,1,1,121500.0,4,4,1,1,44.863013698630134,2.6356164383561644,1,0,1,0,15,3.0,10.0,1.0,42.22739726027397,True
7863,0,0,1,0,162000.0,4,1,1,1,40.46849315068493,16.221917808219178,1,0,1,0,12,2.0,15.0,2.0,24.24657534246575,True
7864,0,0,1,0,112500.0,1,4,1,1,64.6,0.0,1,0,0,0,12,2.0,4.0,1.0,64.6,True
7865,1,1,0,0,202500.0,4,4,1,1,23.71232876712329,2.9232876712328766,1,0,1,1,3,2.0,12.0,0.0,20.78904109589041,True
7866,0,1,1,0,292500.0,4,1,3,1,33.654794520547945,2.33972602739726,1,0,0,0,10,1.0,20.0,0.0,31.315068493150683,True
7867,1,1,0,0,90000.0,0,4,1,1,31.328767123287673,5.605479452054794,1,1,1,0,8,2.0,41.0,1.0,25.723287671232878,True
7868,0,1,1,0,288000.0,4,1,1,1,39.863013698630134,8.873972602739727,1,0,1,1,10,2.0,38.0,2.0,30.989041095890407,True
7869,0,0,1,1,67500.0,2,4,1,1,38.032876712328765,9.602739726027398,1,1,0,0,15,3.0,7.0,1.0,28.430136986301367,True
7870,0,0,1,2,90000.0,4,4,1,1,32.224657534246575,1.9616438356164383,1,0,0,0,12,4.0,21.0,2.0,30.263013698630136,True
7871,1,1,1,0,108000.0,1,4,1,1,67.33424657534246,0.0,1,0,0,0,12,2.0,36.0,1.0,67.33424657534246,True
7872,1,1,0,0,225000.0,4,4,1,1,27.4,7.019178082191781,1,0,0,0,4,2.0,35.0,2.0,20.38082191780822,True
7873,0,0,1,0,67500.0,1,4,1,1,58.66301369863014,0.0,1,0,0,0,12,2.0,16.0,2.0,58.66301369863014,True
7874,0,0,1,0,157500.0,4,1,3,1,60.917808219178085,29.041095890410958,1,0,0,0,8,1.0,43.0,1.0,31.876712328767127,True
7875,0,0,1,1,180000.0,4,4,1,1,45.75068493150685,1.7205479452054795,1,0,1,0,17,3.0,2.0,0.0,44.030136986301365,True
7876,0,0,1,1,157500.0,2,4,3,1,34.728767123287675,3.6986301369863015,1,0,0,0,18,2.0,7.0,1.0,31.030136986301372,True
7877,0,1,1,0,180000.0,2,4,1,1,43.75890410958904,13.849315068493151,1,0,1,0,12,2.0,3.0,1.0,29.909589041095888,True
7878,0,1,1,0,202500.0,4,1,4,1,32.87123287671233,4.101369863013699,1,0,0,0,10,1.0,17.0,2.0,28.76986301369863,True
7879,0,0,0,0,61875.0,1,4,1,1,59.26027397260274,0.0,1,0,0,0,12,2.0,8.0,2.0,59.26027397260274,True
7880,1,1,1,1,225000.0,2,1,1,1,34.967123287671235,6.178082191780822,1,0,1,0,3,3.0,35.0,2.0,28.78904109589041,True
7881,0,1,1,0,112500.0,1,4,1,1,56.917808219178085,0.0,1,0,0,0,12,2.0,12.0,2.0,56.917808219178085,True
7882,1,0,0,0,225000.0,4,4,1,1,57.942465753424656,32.558904109589044,1,1,0,0,8,2.0,12.0,2.0,25.383561643835613,True
7883,1,1,1,1,189000.0,4,2,1,1,41.88219178082192,6.852054794520548,1,0,1,0,12,3.0,30.0,1.0,35.03013698630137,True
7884,0,1,1,0,45000.0,1,1,1,1,61.42465753424658,0.0,1,0,1,0,12,2.0,1.0,1.0,61.42465753424658,True
7885,1,1,1,0,225000.0,4,4,1,1,49.082191780821915,9.221917808219178,1,0,0,0,4,2.0,30.0,0.0,39.86027397260274,True
7886,0,0,0,0,157500.0,0,1,1,5,27.660273972602738,3.7643835616438355,1,0,1,0,12,2.0,31.0,2.0,23.895890410958902,True
7887,0,1,0,0,157500.0,2,4,1,1,46.797260273972604,8.01917808219178,1,0,1,0,12,2.0,45.0,2.0,38.778082191780825,True
7888,1,1,0,2,315000.0,0,4,1,1,42.4,7.887671232876713,1,0,1,0,8,4.0,59.0,2.0,34.512328767123286,True
7889,1,1,1,0,157500.0,4,4,3,1,22.76164383561644,3.5835616438356164,1,1,1,0,12,1.0,20.0,2.0,19.178082191780824,True
7890,0,1,1,1,202500.0,0,4,1,1,42.04383561643836,6.7972602739726025,1,0,0,0,8,3.0,8.0,0.0,35.24657534246575,True
7891,0,0,0,1,81000.0,4,4,1,5,35.1013698630137,9.284931506849315,1,1,1,0,3,3.0,42.0,1.0,25.816438356164387,True
7892,1,0,0,1,247500.0,4,4,2,2,44.12876712328767,14.556164383561644,1,0,1,0,6,2.0,35.0,2.0,29.57260273972603,True
7893,1,1,0,1,90000.0,4,4,1,5,24.895890410958906,2.8794520547945206,1,0,0,0,8,3.0,2.0,1.0,22.016438356164386,True
7894,0,0,0,1,90000.0,4,4,1,5,27.649315068493152,2.673972602739726,1,0,0,0,12,3.0,5.0,1.0,24.975342465753425,True
7895,0,0,1,2,67500.0,4,4,1,1,42.821917808219176,1.9616438356164383,1,0,0,0,1,4.0,35.0,2.0,40.86027397260274,True
7896,1,0,1,0,202500.0,0,4,3,4,51.465753424657535,4.3780821917808215,1,0,0,0,12,1.0,6.0,2.0,47.087671232876716,False
7897,1,1,1,0,315000.0,0,4,1,1,59.18082191780822,4.383561643835616,1,0,1,0,10,2.0,48.0,2.0,54.7972602739726,True
7898,0,0,1,0,157500.0,1,4,3,5,22.326027397260273,0.0,1,0,0,0,12,1.0,14.0,2.0,22.326027397260273,True
7899,0,0,1,1,112500.0,4,4,1,1,39.134246575342466,11.69041095890411,1,0,0,0,2,3.0,60.0,2.0,27.443835616438356,True
7900,0,0,1,0,81000.0,4,4,1,1,54.5013698630137,14.698630136986301,1,1,1,0,12,2.0,9.0,1.0,39.8027397260274,True
7901,1,1,1,0,360000.0,4,4,3,2,35.657534246575345,2.9342465753424656,1,1,1,0,10,1.0,48.0,1.0,32.72328767123288,True
7902,1,1,0,0,135000.0,4,4,1,1,28.980821917808218,3.791780821917808,1,1,0,0,15,2.0,11.0,2.0,25.18904109589041,True
7903,1,0,1,0,157500.0,1,4,0,1,60.84931506849315,0.0,1,0,1,0,12,2.0,7.0,2.0,60.84931506849315,True
7904,0,1,1,0,157500.0,4,4,1,1,29.416438356164385,5.693150684931507,1,0,0,1,15,2.0,40.0,2.0,23.723287671232878,True
7905,1,1,0,3,225000.0,4,1,1,1,38.106849315068494,0.8986301369863013,1,1,0,1,6,5.0,55.0,0.0,37.208219178082196,True
7906,0,0,1,1,270000.0,4,4,1,1,45.52328767123288,7.457534246575342,1,1,1,0,14,3.0,10.0,2.0,38.06575342465754,True
7907,0,0,1,1,157500.0,0,1,0,1,41.69315068493151,5.890410958904109,1,0,0,0,10,3.0,6.0,1.0,35.8027397260274,True
7908,0,1,1,1,135000.0,0,1,0,1,30.306849315068494,0.36712328767123287,1,0,1,0,0,3.0,14.0,2.0,29.93972602739726,True
7909,0,0,1,0,112500.0,4,1,1,1,33.18904109589041,10.96986301369863,1,0,0,0,0,2.0,1.0,1.0,22.21917808219178,True
7910,0,0,1,0,274500.0,4,1,0,1,54.26849315068493,1.0684931506849316,1,1,0,0,12,2.0,42.0,0.0,53.2,True
7911,1,0,1,0,157500.0,4,4,1,1,47.87397260273973,3.1561643835616437,1,0,0,0,8,2.0,11.0,0.0,44.71780821917808,True
7912,1,0,1,0,135000.0,4,4,3,1,47.88767123287671,6.131506849315069,1,1,0,0,8,1.0,2.0,1.0,41.75616438356165,True
7913,0,1,0,0,126000.0,2,2,3,1,32.81643835616438,14.263013698630138,1,1,0,0,3,1.0,41.0,2.0,18.553424657534244,True
7914,0,1,1,0,202500.0,4,4,1,1,28.942465753424656,2.4575342465753423,1,1,1,0,3,2.0,18.0,2.0,26.484931506849314,True
7915,1,0,1,0,270000.0,0,4,1,1,35.51780821917808,6.4301369863013695,1,0,0,0,4,2.0,31.0,2.0,29.08767123287671,True
7916,0,1,0,1,166500.0,0,4,0,1,38.40821917808219,10.69041095890411,1,0,0,0,15,3.0,5.0,2.0,27.71780821917808,True
7917,0,0,0,0,90000.0,4,4,3,1,33.30684931506849,4.090410958904109,1,0,0,0,3,1.0,12.0,2.0,29.21643835616438,True
7918,0,0,0,0,135000.0,0,1,1,5,42.082191780821915,1.1315068493150684,1,0,0,1,3,2.0,23.0,2.0,40.95068493150685,True
7919,0,0,0,0,134419.5,0,1,3,1,28.326027397260273,1.0767123287671232,1,1,0,0,12,1.0,27.0,2.0,27.24931506849315,True
7920,0,1,0,0,202500.0,0,2,2,1,38.61917808219178,3.682191780821918,1,0,1,1,0,1.0,12.0,1.0,34.93698630136986,True
7921,0,1,0,0,202500.0,0,4,1,1,38.92328767123288,1.7123287671232876,1,0,0,0,15,2.0,15.0,2.0,37.21095890410959,True
7922,1,0,1,2,180000.0,4,4,1,1,37.88493150684931,16.44931506849315,1,1,1,0,8,4.0,25.0,2.0,21.435616438356163,True
7923,1,1,0,0,270000.0,0,4,1,1,32.07123287671233,3.1890410958904107,1,1,0,1,4,2.0,39.0,2.0,28.88219178082192,True
7924,0,0,1,0,166500.0,4,1,0,5,30.742465753424657,1.0767123287671232,1,1,0,0,3,2.0,56.0,0.0,29.665753424657535,True
7925,1,0,0,1,238500.0,0,4,3,0,24.09315068493151,0.33972602739726027,1,0,0,0,17,2.0,10.0,2.0,23.753424657534246,True
7926,1,1,0,0,225000.0,4,1,0,4,39.87671232876713,3.3589041095890413,1,1,0,0,10,2.0,42.0,0.0,36.517808219178086,False
7927,0,1,0,0,225000.0,0,4,1,1,27.578082191780823,8.383561643835616,1,0,0,0,3,2.0,21.0,2.0,19.194520547945206,True
7928,0,0,1,0,247500.0,0,4,1,1,63.16986301369863,12.438356164383562,1,0,0,0,11,2.0,49.0,2.0,50.73150684931507,True
7929,1,0,0,1,216000.0,0,1,2,1,29.523287671232875,3.2164383561643834,1,0,0,0,8,2.0,46.0,2.0,26.30684931506849,True
7930,0,0,0,1,157500.0,4,1,1,1,43.21369863013699,0.8465753424657534,1,0,1,0,15,3.0,26.0,0.0,42.367123287671234,True
7931,0,0,1,0,112500.0,1,4,1,1,63.66849315068493,0.0,1,0,0,0,12,2.0,7.0,2.0,63.66849315068493,True
7932,1,1,1,0,108000.0,4,4,2,5,46.12328767123287,3.1013698630136988,1,1,0,0,3,1.0,12.0,2.0,43.02191780821917,True
7933,0,0,0,0,202500.0,4,4,1,1,54.92054794520548,9.597260273972603,1,0,0,0,15,2.0,12.0,2.0,45.323287671232876,True
7934,0,0,1,0,103500.0,2,4,4,1,48.967123287671235,23.17808219178082,1,0,1,0,3,1.0,9.0,2.0,25.789041095890415,True
7935,0,1,1,0,85500.0,4,1,1,1,50.515068493150686,26.64109589041096,1,0,1,0,3,2.0,36.0,2.0,23.873972602739727,True
7936,1,0,1,0,112500.0,1,4,4,1,63.33424657534247,0.0,1,0,0,0,12,1.0,19.0,2.0,63.33424657534247,True
7937,1,1,1,0,180000.0,2,1,1,1,27.646575342465752,1.7616438356164383,1,0,0,0,6,2.0,43.0,2.0,25.884931506849313,True
7938,0,0,0,1,202500.0,2,1,2,1,36.14246575342466,10.523287671232877,1,0,0,0,3,2.0,30.0,2.0,25.61917808219178,True
7939,0,0,1,1,234000.0,4,4,3,1,56.69315068493151,22.016438356164382,1,0,0,0,3,2.0,13.0,1.0,34.676712328767124,True
7940,0,0,1,0,202500.0,1,4,4,1,57.87945205479452,0.0,1,0,0,0,12,1.0,34.0,2.0,57.87945205479452,True
7941,1,1,1,2,157500.0,4,4,1,1,39.21095890410959,12.273972602739725,1,1,1,0,8,4.0,2.0,0.0,26.936986301369863,True
7942,1,0,1,0,76500.0,1,4,1,1,60.09041095890411,0.0,1,0,1,0,12,2.0,9.0,2.0,60.09041095890411,True
7943,0,0,1,1,148500.0,4,4,1,1,41.323287671232876,2.3205479452054796,1,0,0,0,6,3.0,55.0,2.0,39.0027397260274,True
7944,0,0,1,1,157500.0,4,4,2,1,52.536986301369865,8.106849315068493,1,0,0,0,10,2.0,31.0,2.0,44.43013698630137,True
7945,0,0,1,0,157500.0,4,4,0,1,48.76164383561644,2.3534246575342466,1,0,0,0,15,2.0,10.0,2.0,46.40821917808219,True
7946,0,1,1,0,252000.0,4,4,1,1,48.11506849315069,3.4547945205479453,1,0,0,0,11,2.0,22.0,1.0,44.660273972602745,True
7947,0,0,1,0,94500.0,1,4,1,1,60.657534246575345,0.0,1,0,0,0,12,2.0,37.0,2.0,60.657534246575345,True
7948,0,0,1,1,202500.0,0,4,1,1,38.96986301369863,1.6904109589041096,1,0,0,0,12,3.0,35.0,2.0,37.27945205479452,True
7949,0,1,0,1,225000.0,0,1,0,5,27.21095890410959,1.83013698630137,1,0,1,1,0,3.0,54.0,2.0,25.38082191780822,True
7950,1,0,0,1,202500.0,0,1,1,1,35.726027397260275,3.350684931506849,1,1,0,0,3,3.0,32.0,0.0,32.37534246575343,True
7951,0,1,1,0,252000.0,4,4,1,1,48.11506849315069,3.4547945205479453,1,0,0,0,11,2.0,42.0,1.0,44.660273972602745,True
7952,0,1,1,1,207000.0,0,4,1,1,47.465753424657535,2.0931506849315067,1,0,1,0,12,3.0,51.0,1.0,45.37260273972603,True
7953,0,1,0,0,121500.0,4,4,1,1,34.69041095890411,3.786301369863014,1,1,0,0,11,2.0,4.0,1.0,30.904109589041095,True
7954,1,0,0,2,90000.0,4,4,1,5,30.410958904109588,5.035616438356165,1,1,0,0,9,4.0,19.0,2.0,25.375342465753423,True
7955,0,0,1,0,81000.0,4,4,0,1,49.67123287671233,0.42191780821917807,1,0,0,0,12,2.0,27.0,0.0,49.24931506849315,True
7956,1,1,1,1,292500.0,4,4,1,5,32.917808219178085,4.2465753424657535,1,0,0,0,8,3.0,18.0,2.0,28.67123287671233,True
7957,0,0,0,0,90000.0,4,4,0,1,31.887671232876713,9.131506849315068,1,1,0,0,18,2.0,28.0,2.0,22.756164383561647,True
7958,0,0,0,0,135000.0,1,4,1,1,56.46027397260274,0.0,1,0,0,0,12,2.0,1.0,1.0,56.46027397260274,True
7959,1,0,1,1,112500.0,4,4,1,1,41.56438356164384,4.131506849315069,1,0,0,0,4,3.0,13.0,2.0,37.43287671232877,True
7960,0,0,0,0,135000.0,2,1,1,1,49.85479452054795,12.104109589041096,1,1,0,0,0,2.0,17.0,2.0,37.750684931506854,True
7961,0,1,1,2,67500.0,4,1,1,1,32.67123287671233,4.441095890410959,1,0,0,0,12,4.0,4.0,2.0,28.23013698630137,True
7962,0,0,1,2,90000.0,4,1,1,1,40.11780821917808,10.745205479452055,1,0,1,0,3,4.0,19.0,2.0,29.372602739726027,True
7963,0,0,1,1,180000.0,0,1,1,1,53.73698630136986,7.884931506849315,1,0,0,0,10,3.0,18.0,2.0,45.85205479452055,True
7964,0,0,1,0,67500.0,1,4,1,1,57.26027397260274,0.0,1,0,1,0,12,2.0,21.0,1.0,57.26027397260274,True
7965,0,0,1,0,180000.0,4,4,2,1,35.38082191780822,0.7616438356164383,1,0,0,1,8,1.0,30.0,1.0,34.61917808219178,True
7966,1,1,1,1,270000.0,1,4,1,1,51.912328767123284,0.0,1,0,0,0,12,3.0,34.0,2.0,51.912328767123284,True
7967,0,0,1,0,167400.0,1,4,1,1,52.131506849315066,0.0,1,0,0,0,12,2.0,58.0,1.0,52.131506849315066,True
7968,1,1,1,1,324000.0,4,1,1,1,30.947945205479453,8.715068493150685,1,1,1,0,6,3.0,36.0,2.0,22.232876712328768,True
7969,0,0,1,0,112500.0,1,4,1,1,62.43287671232877,0.0,1,0,0,0,12,2.0,6.0,1.0,62.43287671232877,True
7970,0,1,1,0,360000.0,1,4,1,2,64.1041095890411,0.0,1,0,0,0,12,2.0,50.0,2.0,64.1041095890411,True
7971,0,0,1,1,108000.0,4,4,1,1,35.64931506849315,3.6767123287671235,1,0,1,0,15,3.0,1.0,0.0,31.972602739726028,True
7972,0,0,1,1,225000.0,0,1,1,1,30.854794520547944,4.873972602739726,1,1,1,0,18,3.0,19.0,1.0,25.980821917808218,True
7973,0,0,1,2,337500.0,2,1,1,1,42.87123287671233,11.389041095890411,1,1,0,1,10,4.0,6.0,0.0,31.482191780821914,True
7974,0,0,1,0,135000.0,1,4,1,1,58.515068493150686,0.0,1,0,0,0,12,2.0,45.0,2.0,58.515068493150686,True
7975,1,0,1,2,270000.0,4,4,1,1,37.74520547945205,1.2602739726027397,1,1,0,0,8,4.0,48.0,2.0,36.484931506849314,True
7976,1,1,0,1,135000.0,4,1,1,1,35.01917808219178,2.9534246575342467,1,0,0,0,8,3.0,5.0,1.0,32.06575342465753,True
7977,0,0,0,0,90000.0,4,4,1,1,47.18630136986302,2.2,1,0,0,0,11,2.0,15.0,2.0,44.986301369863014,True
7978,0,0,1,3,67500.0,0,4,1,1,45.73698630136986,1.1287671232876713,1,1,1,0,15,5.0,52.0,1.0,44.60821917808219,True
7979,0,1,1,0,112500.0,4,4,1,1,47.12876712328767,4.895890410958904,1,0,0,0,15,2.0,59.0,1.0,42.23287671232877,True
7980,0,0,1,0,81000.0,1,4,2,1,61.4986301369863,0.0,1,0,1,0,12,1.0,36.0,2.0,61.4986301369863,True
7981,0,0,0,0,157500.0,2,4,3,5,26.35890410958904,4.846575342465753,1,0,0,0,11,1.0,44.0,2.0,21.512328767123286,True
7982,0,1,0,0,135000.0,2,4,1,1,41.57534246575342,8.345205479452055,1,0,1,0,10,2.0,27.0,2.0,33.23013698630137,True
7983,1,0,1,0,270000.0,4,1,1,1,37.134246575342466,10.863013698630137,1,0,1,0,10,2.0,23.0,2.0,26.27123287671233,True
7984,0,0,1,0,81000.0,4,4,1,1,46.391780821917806,28.44931506849315,1,1,1,0,11,2.0,9.0,2.0,17.942465753424656,True
7985,1,1,0,0,157500.0,4,4,1,1,64.17534246575343,40.78630136986301,1,0,0,0,8,2.0,12.0,0.0,23.38904109589042,True
7986,1,1,0,2,135000.0,4,4,1,5,45.54794520547945,1.536986301369863,1,0,0,0,12,4.0,55.0,2.0,44.010958904109586,True
7987,0,0,0,0,135000.0,4,1,1,1,36.16986301369863,7.249315068493151,1,1,0,0,8,2.0,49.0,2.0,28.92054794520548,True
7988,0,0,0,0,180000.0,4,2,4,1,53.778082191780825,5.197260273972603,1,1,1,0,3,1.0,13.0,2.0,48.58082191780822,True
7989,0,0,1,2,202500.0,2,4,1,0,38.443835616438356,4.868493150684931,1,0,0,0,6,4.0,12.0,2.0,33.57534246575342,True
7990,0,0,1,0,252000.0,1,4,1,1,57.76438356164383,0.0,1,0,0,0,12,2.0,15.0,2.0,57.76438356164383,True
7991,0,0,0,0,135000.0,0,4,2,2,52.394520547945206,1.8356164383561644,1,0,0,0,12,1.0,58.0,2.0,50.558904109589044,True
7992,0,0,1,0,193500.0,2,1,1,1,30.476712328767125,3.175342465753425,1,0,0,0,3,2.0,21.0,0.0,27.3013698630137,True
7993,0,0,1,1,225000.0,4,4,3,1,39.64109589041096,1.3808219178082193,1,0,0,0,3,2.0,39.0,2.0,38.26027397260274,True
7994,0,0,1,1,225000.0,0,4,1,1,38.515068493150686,10.12054794520548,1,0,0,0,14,3.0,54.0,2.0,28.394520547945206,True
7995,1,1,1,0,139500.0,4,4,2,1,38.441095890410956,0.46301369863013697,1,0,0,0,6,1.0,3.0,1.0,37.97808219178082,True
7996,0,0,0,0,67500.0,4,4,1,1,50.93150684931507,9.265753424657534,1,0,1,0,8,2.0,23.0,1.0,41.66575342465754,True
7997,0,0,1,0,216000.0,4,4,1,1,49.4986301369863,17.854794520547944,1,1,1,1,6,2.0,52.0,0.0,31.643835616438356,True
7998,0,0,0,0,450000.0,4,4,1,1,51.57808219178082,1.8794520547945206,1,0,0,0,8,2.0,3.0,1.0,49.6986301369863,True
7999,0,1,1,1,315000.0,2,1,1,1,37.728767123287675,5.698630136986301,1,0,0,0,3,3.0,21.0,0.0,32.03013698630137,True
8000,1,0,1,0,180000.0,0,4,2,1,34.23013698630137,2.6794520547945204,1,0,0,0,8,1.0,8.0,2.0,31.550684931506847,True
8001,0,0,1,0,202500.0,4,4,4,1,48.71780821917808,27.328767123287673,1,0,0,0,3,1.0,53.0,2.0,21.38904109589041,True
8002,1,1,0,1,135000.0,4,4,1,1,51.87397260273973,5.2465753424657535,1,0,1,0,8,3.0,26.0,2.0,46.62739726027397,True
8003,0,0,1,0,49500.0,1,4,4,1,66.14520547945206,0.0,1,0,1,0,12,1.0,-0.0,0.0,66.14520547945206,True
8004,1,1,0,0,119250.0,4,4,0,1,48.06027397260274,1.7671232876712328,1,0,0,1,4,2.0,32.0,0.0,46.293150684931504,True
8005,0,0,1,1,135000.0,0,1,1,1,31.276712328767122,1.1506849315068493,1,0,0,0,6,3.0,14.0,2.0,30.126027397260273,True
8006,1,1,1,1,112500.0,4,4,1,1,30.9013698630137,1.3917808219178083,1,0,0,0,8,3.0,50.0,2.0,29.50958904109589,True
8007,1,1,0,0,225000.0,2,1,1,0,39.824657534246576,9.356164383561644,1,0,1,0,10,2.0,12.0,2.0,30.46849315068493,True
8008,0,0,0,0,292500.0,0,4,2,1,42.61917808219178,24.019178082191782,1,0,0,0,12,1.0,15.0,2.0,18.599999999999998,True
8009,0,0,1,0,67500.0,1,4,3,1,61.512328767123286,0.0,1,0,0,0,12,1.0,43.0,2.0,61.512328767123286,True
8010,0,0,0,2,225000.0,4,4,1,5,33.54520547945206,6.468493150684932,1,0,0,0,15,4.0,23.0,2.0,27.076712328767126,True
8011,1,1,1,0,382500.0,4,1,2,1,40.56438356164384,1.9452054794520548,1,1,1,0,10,1.0,20.0,1.0,38.61917808219178,True
8012,1,1,0,0,252000.0,4,1,1,1,41.71780821917808,14.520547945205479,1,1,1,0,8,2.0,55.0,2.0,27.197260273972603,True
8013,0,1,1,1,560250.0,4,4,3,1,35.58082191780822,6.383561643835616,1,0,0,0,15,2.0,2.0,1.0,29.197260273972606,True
8014,0,0,1,1,135000.0,0,2,1,1,26.66849315068493,5.6136986301369864,1,1,1,1,3,3.0,39.0,2.0,21.054794520547944,True
8015,0,1,0,3,675000.0,4,4,1,1,37.83013698630137,5.016438356164383,1,0,0,0,10,5.0,23.0,2.0,32.81369863013698,True
8016,0,0,1,0,189000.0,4,4,1,1,39.45753424657534,2.9013698630136986,1,0,0,1,15,2.0,24.0,2.0,36.556164383561644,True
8017,0,0,1,0,315000.0,0,4,1,1,43.73698630136986,15.663013698630136,1,0,0,0,3,2.0,49.0,0.0,28.073972602739723,True
8018,1,0,1,0,337500.0,4,4,1,1,56.33424657534247,5.967123287671233,1,0,0,0,4,2.0,29.0,2.0,50.367123287671234,True
8019,1,1,1,0,157500.0,4,4,0,1,25.67945205479452,3.3205479452054796,1,0,0,0,4,2.0,32.0,2.0,22.35890410958904,True
8020,0,1,1,1,630000.0,4,4,1,1,48.64383561643836,1.0986301369863014,1,0,0,0,12,3.0,11.0,0.0,47.54520547945206,True
8021,0,1,1,0,247500.0,4,2,2,1,53.895890410958906,3.767123287671233,1,1,0,0,0,1.0,22.0,0.0,50.12876712328767,True
8022,1,1,0,0,292500.0,4,4,1,1,50.64109589041096,1.263013698630137,1,0,1,0,4,2.0,60.0,0.0,49.37808219178082,True
8023,0,0,1,0,162000.0,4,1,1,1,47.62465753424657,12.854794520547944,1,0,0,0,11,2.0,42.0,2.0,34.769863013698625,True
8024,1,0,1,0,180000.0,4,4,1,1,56.74794520547945,4.441095890410959,1,0,0,0,8,2.0,13.0,1.0,52.3068493150685,True
8025,0,0,1,0,204750.0,4,4,4,1,58.19178082191781,4.095890410958904,1,1,0,0,12,1.0,30.0,2.0,54.09589041095891,True
8026,1,0,0,0,202500.0,4,4,1,2,48.48219178082192,1.1287671232876713,1,0,0,0,8,2.0,50.0,2.0,47.35342465753425,True
8027,0,0,1,0,225000.0,1,4,3,1,62.94794520547945,0.0,1,0,0,0,12,1.0,34.0,0.0,62.94794520547945,True
8028,0,0,0,0,67500.0,4,4,1,5,42.945205479452056,23.81095890410959,1,1,1,0,11,2.0,45.0,2.0,19.134246575342466,True
8029,0,1,1,1,135000.0,0,4,1,1,30.572602739726026,2.345205479452055,1,0,0,0,15,3.0,52.0,1.0,28.22739726027397,True
8030,1,1,1,0,184500.0,2,1,1,1,38.12602739726027,0.46301369863013697,1,0,0,0,10,2.0,-0.0,1.0,37.66301369863014,True
8031,1,1,1,0,225000.0,4,4,1,1,57.8027397260274,15.216438356164383,1,1,1,0,4,2.0,13.0,2.0,42.586301369863016,True
8032,0,0,1,0,135000.0,1,3,1,1,61.83287671232877,0.0,1,0,0,0,12,2.0,4.0,2.0,61.83287671232877,True
8033,1,0,1,0,360000.0,0,1,3,1,37.09041095890411,5.531506849315068,1,0,1,0,8,1.0,5.0,2.0,31.55890410958904,True
8034,0,0,0,0,117000.0,4,1,1,1,52.87671232876713,5.8712328767123285,1,1,1,0,12,2.0,45.0,2.0,47.0054794520548,True
8035,1,1,1,0,315000.0,0,4,1,1,42.49041095890411,3.2575342465753425,1,1,1,0,4,2.0,37.0,2.0,39.23287671232877,True
8036,0,1,1,0,135000.0,4,4,4,1,45.59178082191781,3.8547945205479452,1,0,0,0,12,1.0,35.0,1.0,41.73698630136986,True
8037,0,0,1,2,135000.0,4,4,1,1,34.49041095890411,11.221917808219178,1,0,1,0,8,4.0,4.0,0.0,23.26849315068493,True
8038,0,0,1,0,112500.0,0,1,1,1,23.487671232876714,0.3315068493150685,1,0,0,1,0,2.0,5.0,2.0,23.156164383561645,True
8039,0,0,1,0,90000.0,1,4,1,1,56.78356164383562,0.0,1,0,0,0,12,2.0,3.0,0.0,56.78356164383562,True
8040,0,0,1,0,202500.0,4,4,1,1,40.583561643835615,1.8,1,0,0,0,6,2.0,14.0,1.0,38.78356164383562,True
8041,0,0,1,0,99000.0,1,4,1,1,60.915068493150685,0.0,1,0,0,0,12,2.0,29.0,2.0,60.915068493150685,True
8042,0,0,1,2,135000.0,4,2,1,1,29.035616438356165,5.958904109589041,1,0,0,1,15,4.0,59.0,2.0,23.076712328767123,True
8043,1,1,1,0,247500.0,4,1,1,1,35.18630136986302,7.147945205479452,1,0,0,0,10,2.0,46.0,2.0,28.038356164383565,True
8044,0,0,0,0,135000.0,2,4,3,1,42.271232876712325,4.353424657534247,1,0,0,0,3,1.0,21.0,0.0,37.91780821917808,True
8045,1,0,1,3,202500.0,4,4,1,1,37.53972602739726,9.767123287671232,1,1,1,0,8,5.0,34.0,2.0,27.772602739726025,True
